Date/Time,Seed I/O 3 - Wind Direction (°),Seed I/O 3 - Outdoor RH (%),Seed I/O 3 - Outdoor Temp (°F),Seed I/O 3 - Outdoor PAR (PAR),Seed I/O 3 - Wind Speed (mph),Seed I/O 3 - Precipitation,Outside Weather Station - Zone Temperature (°F),Outside Weather Station - Zone Relative Humidity (%),Outside Weather Station - Zone VPD (kPa),Outside Weather Station - Zone Solar Intensity (PAR),Outside Weather Station - Zone CO2 (ppm),Outside Weather Station - Zone Wind Speed (mph),Outside Weather Station - Zone Wind Direction (°),Outside Weather Station - Zone Outside Precipitation,
2/27/2019 03:15,,,,,,,10.74,43.23,0.14,0,,0.29,22.5,,
2/27/2019 03:30,,,,,,,10.54,43.52,0.14,0.01,,6.69,0,,
2/27/2019 03:45,,,,,,,10.37,42.36,0.14,0.01,,11.37,22.5,,
2/27/2019 04:00,,,,,,,10.22,43.42,0.14,0.01,,0,22.5,,
2/27/2019 04:15,,,,,,,9.97,43.59,0.13,0.01,,0.05,315,,
2/27/2019 04:30,,,,,,,9.7,44.39,0.13,0.01,,0.01,22.5,,
2/27/2019 04:45,,,,,,,9.54,44.09,0.13,0.01,,5.6,22.5,,
2/27/2019 05:00,,,,,,,9.44,44.65,0.13,0.01,,0.55,0,,
2/27/2019 05:15,,,,,,,9.21,45.14,0.13,0.01,,0.01,0,,
2/27/2019 05:30,,,,,,,9.03,45.64,0.13,0.01,,0,0,,
2/27/2019 05:45,,,,,,,8.74,46.87,0.12,0.01,,3.37,22.5,,
2/27/2019 06:00,,,,,,,8.48,46.86,0.12,0.01,,0.01,337.5,,
2/27/2019 06:15,,,,,,,8.15,47.33,0.12,0.01,,0.12,315,,
2/27/2019 06:30,,,,,,,7.93,47.22,0.11,0.01,,0.02,0,,
2/27/2019 06:45,,,,,,,7.57,46.05,0.11,0.01,,0.01,0,,
2/27/2019 07:00,,,,,,,7.77,46.08,0.11,0,,2.89,0,,
2/27/2019 07:15,,,,,,,7.61,46,0.11,2.55,,0,270,,
2/27/2019 07:30,,,,,,,7.61,45.94,0.11,18.05,,0.02,22.5,,
2/27/2019 07:45,,,,,,,8.99,45.63,0.12,44.95,,0,0,,
2/27/2019 08:00,,,,,,,10.05,45.63,0.13,75.94,,0,22.5,,
2/27/2019 08:15,,,,,,,11.09,43.9,0.14,195.29,,0,22.5,,
2/27/2019 08:30,,,,,,,11.28,42.03,0.15,258.4,,9.28,22.5,,
2/27/2019 08:45,,,,,,,11.64,42.02,0.15,193.78,,0.01,0,,
2/27/2019 09:00,,,,,,,12.18,39.99,0.16,292.7,,0.01,22.5,,
2/27/2019 09:15,,,,,,,11.99,39.49,0.15,429.44,,7.33,22.5,,
2/27/2019 09:30,,,,,,,12.3,37.24,0.16,455.29,,5.73,22.5,,
2/27/2019 09:45,,,,,,,12.52,36.77,0.17,578.09,,0,22.5,,
2/27/2019 10:00,,,,,,,13.21,36.19,0.17,444.44,,0,22.5,,
2/27/2019 10:15,,,,,,,13.71,35.7,0.18,672.7,,0,22.5,,
2/27/2019 10:30,,,,,,,15.29,33.91,0.2,884.34,,0,22.5,,
2/27/2019 10:45,,,,,,,16.59,31.99,0.21,861.54,,0.07,0,,
2/27/2019 11:00,,,,,,,17.66,30.88,0.23,841.36,,0,45,,
2/27/2019 11:15,,,,,,,18.05,29.67,0.24,689.75,,0,337.5,,
2/27/2019 11:30,,,,,,,18.11,30.12,0.24,474.07,,0,315,,
2/27/2019 11:45,,,,,,,18.1,31.56,0.23,616.59,,0.01,22.5,,
2/27/2019 12:00,,,,,,,18.53,29.23,0.24,555.95,,0,180,,
2/27/2019 12:15,,,,,,,18.72,28.58,0.24,598.69,,0,22.5,,
2/27/2019 12:30,,,,,,,18.95,29.22,0.24,715.15,,0,22.5,,
2/27/2019 12:45,,,,,,,20.31,26.84,0.27,681.64,,4.79,22.5,,
2/27/2019 13:00,,,,,,,19.84,29.4,0.25,723.95,,0,0,,
2/27/2019 13:15,,,,,,,20.54,28.49,0.27,659.28,,0,0,,
2/27/2019 13:30,,,,,,,20.47,27.49,0.27,648.68,,0,247.5,,
2/27/2019 13:45,,,,,,,20.52,28.4,0.27,646.54,,0.7,0,,
2/27/2019 14:00,,,,,,,21.2,29.27,0.27,716.82,,0,0,,
2/27/2019 14:15,,,,,,,21.67,28.38,0.28,639.72,,0,22.5,,
2/27/2019 14:30,,,,,,,21.78,27.73,0.28,602.57,,0,337.5,,
2/27/2019 14:45,,,,,,,21.99,29.39,0.28,581.07,,0.01,22.5,,
2/27/2019 15:00,,,,,,,22.07,27.97,0.29,544.34,,0,22.5,,
2/27/2019 15:15,,,,,,,22.1,30.19,0.28,427.4,,0,0,,
2/27/2019 15:30,,,,,,,22.21,29.84,0.29,388.94,,0.07,0,,
2/27/2019 15:45,,,,,,,22.48,29.53,0.29,317.73,,0,22.5,,
2/27/2019 16:00,,,,,,,22.61,28.95,0.29,243.52,,0,22.5,,
2/27/2019 16:15,,,,,,,22.46,28.67,0.29,274.86,,0.01,22.5,,
2/27/2019 16:30,,,,,,,22.49,29.84,0.29,251.97,,0.01,22.5,,
2/27/2019 16:45,,,,,,,22.5,29.7,0.29,219.64,,0,337.5,,
2/27/2019 17:00,,,,,,,22.37,29.99,0.28,181.45,,0,22.5,,
2/27/2019 17:15,,,,,,,22.23,30.27,0.28,138.63,,0,337.5,,
2/27/2019 17:30,,,,,,,21.78,32.48,0.26,94.6,,0,22.5,,
2/27/2019 17:45,,,,,,,21.62,33.14,0.26,61.01,,0,0,,
2/27/2019 18:00,,,,,,,21.38,33.52,0.26,37.21,,0,0,,
2/27/2019 18:15,,,,,,,21.15,33.84,0.26,12.31,,0,45,,
2/27/2019 18:30,,,,,,,20.94,36.59,0.24,3.72,,0,22.5,,
2/27/2019 18:45,,,,,,,20.66,38.61,0.23,0.01,,0,22.5,,
2/27/2019 19:00,,,,,,,20.47,39.17,0.23,0,,0,337.5,,
2/27/2019 19:15,,,,,,,20.39,39.92,0.23,0,,0,337.5,,
2/27/2019 19:30,,,,,,,20.27,41.46,0.22,0,,0,22.5,,
2/27/2019 19:45,,,,,,,20.19,42.75,0.22,0,,0,0,,
2/27/2019 20:00,,,,,,,20.19,43.51,0.21,0.01,,0,0,,
2/27/2019 20:15,,,,,,,20.21,45.14,0.2,0.01,,0,315,,
2/27/2019 20:30,,,,,,,20.2,45.52,0.2,0.01,,0,0,,
2/27/2019 20:45,,,,,,,19.96,46.92,0.19,0,,0,0,,
2/27/2019 21:00,,,,,,,19.59,49.95,0.18,0.01,,0,22.5,,
2/27/2019 21:15,,,,,,,19.31,52.3,0.17,0.01,,0,22.5,,
2/27/2019 21:30,,,,,,,19.1,53.2,0.17,0,,0,337.5,,
2/27/2019 21:45,,,,,,,18.75,54.89,0.16,0.01,,0,22.5,,
2/27/2019 22:00,,,,,,,18.59,58.54,0.14,0.01,,0,22.5,,
2/27/2019 22:15,,,,,,,18.39,62.09,0.13,0.01,,0,22.5,,
2/27/2019 22:30,,,,,,,18.42,62.5,0.13,0.01,,0,315,,
2/27/2019 22:45,,,,,,,18.21,66.91,0.12,0.01,,0,22.5,,
2/27/2019 23:00,,,,,,,18,69.46,0.1,0.01,,0,0,,
2/27/2019 23:15,,,,,,,17.69,75.99,0.08,0.01,,0,45,,
2/27/2019 23:30,,,,,,,17.38,78.3,0.07,0.01,,0,45,,
2/27/2019 23:45,,,,,,,17.26,80.55,0.07,0.01,,0,22.5,,
2/28/2019 00:00,,,,,,,17.23,81.69,0.06,0.01,,0,22.5,,
2/28/2019 00:15,,,,,,,17.06,83.5,0.05,0.01,,0,45,,
2/28/2019 00:30,,,,,,,16.99,84.15,0.05,0.01,,0,22.5,,
2/28/2019 00:45,,,,,,,16.92,86.03,0.04,0.01,,0,67.5,,
2/28/2019 01:00,,,,,,,17.03,87.41,0.04,0.01,,0,22.5,,
2/28/2019 01:15,,,,,,,16.91,88.24,0.04,0.01,,0,22.5,,
2/28/2019 01:30,,,,,,,16.83,89.82,0.03,0.01,,0,22.5,,
2/28/2019 01:45,,,,,,,16.87,90.09,0.03,0.01,,0,67.5,,
2/28/2019 02:00,,,,,,,16.87,92,0.03,0.01,,0,45,,
2/28/2019 02:15,,,,,,,16.79,92.41,0.02,0.01,,0,112.5,,
2/28/2019 02:30,,,,,,,16.88,92.31,0.02,0.01,,0,112.5,,
2/28/2019 02:45,,,,,,,16.9,92.73,0.03,0.01,,0,22.5,,
2/28/2019 03:00,,,,,,,16.82,93.12,0.02,0.01,,0,45,,
2/28/2019 03:15,,,,,,,16.7,94.13,0.02,0.01,,0,22.5,,
2/28/2019 03:30,,,,,,,16.69,94.76,0.02,0.01,,0,22.5,,
2/28/2019 03:45,,,,,,,16.64,94.63,0.02,0.01,,0,22.5,,
2/28/2019 04:00,,,,,,,16.7,94.57,0.02,0.01,,0,22.5,,
2/28/2019 04:15,,,,,,,16.74,95.03,0.02,0.01,,0,45,,
2/28/2019 04:30,,,,,,,16.62,95.37,0.02,0.01,,0,45,,
2/28/2019 04:45,,,,,,,16.55,96.79,0.01,0.01,,0,22.5,,
2/28/2019 05:00,,,,,,,16.29,96.7,0.01,0.01,,0,45,,
2/28/2019 05:15,,,,,,,16.29,96.95,0.01,0.01,,0,45,,
2/28/2019 05:30,,,,,,,16.21,96.71,0.01,0.01,,0,45,,
2/28/2019 05:45,,,,,,,16.34,95.91,0.02,0.01,,0,22.5,,
2/28/2019 06:00,,,,,,,16.32,95.84,0.02,0.01,,0,45,,
2/28/2019 06:15,,,,,,,16.43,95.95,0.02,0.01,,0,22.5,,
2/28/2019 06:30,,,,,,,16.49,96.41,0.01,0.01,,0,45,,
2/28/2019 06:45,,,,,,,16.39,96.77,0.01,0.01,,0,22.5,,
2/28/2019 07:00,,,,,,,16.51,96.58,0.01,0.01,,0,67.5,,
2/28/2019 07:15,,,,,,,16.59,96.23,0.01,1.37,,0,67.5,,
2/28/2019 07:30,,,,,,,16.56,96.16,0.01,7.32,,0,112.5,,
2/28/2019 07:45,,,,,,,16.68,95.87,0.02,21.61,,0,90,,
2/28/2019 08:00,,,,,,,16.77,94.86,0.02,45.54,,0,112.5,,
2/28/2019 08:15,,,,,,,16.95,92.43,0.02,78.4,,0,112.5,,
2/28/2019 08:30,,,,,,,17.41,90.62,0.03,121.54,,0,112.5,,
2/28/2019 08:45,,,,,,,17.95,87.54,0.04,216.01,,0,112.5,,
2/28/2019 09:00,,,,,,,18.88,82.73,0.06,278.56,,0,67.5,,
2/28/2019 09:15,,,,,,,20.34,81.61,0.07,321.34,,0,22.5,,
2/28/2019 09:30,,,,,,,20.91,79.17,0.08,501.51,,0,67.5,,
2/28/2019 09:45,,,,,,,21.75,81.44,0.08,541.23,,0,45,,
2/28/2019 10:00,,,,,,,22.08,79.38,0.08,701.5,,0,67.5,,
2/28/2019 10:15,,,,,,,22.13,78.17,0.09,667.89,,0,22.5,,
2/28/2019 10:30,,,,,,,22.2,80.62,0.08,810.37,,0,22.5,,
2/28/2019 10:45,,,,,,,22.39,74.56,0.1,552.18,,0,45,,
2/28/2019 11:00,,,,,,,23.79,70.36,0.13,997.25,,0,0,,
2/28/2019 11:15,,,,,,,26.99,68.82,0.15,1025.99,,0,22.5,,
2/28/2019 11:30,,,,,,,27.88,65.45,0.17,1072.61,,0,22.5,,
2/28/2019 11:45,,,,,,,27.95,60.42,0.2,1105.14,,0,22.5,,
2/28/2019 12:00,,,,,,,28.17,58.73,0.22,1152.05,,0,22.5,,
2/28/2019 12:15,,,,,,,29.88,52.27,0.26,1173.81,,0.15,22.5,,
2/28/2019 12:30,,,,,,,31.32,53.52,0.28,1192.95,,0,22.5,,
2/28/2019 12:45,,,,,,,31.24,54.81,0.27,1210.25,,0.01,22.5,,
2/28/2019 13:00,,,,,,,33.9,55.78,0.29,1216.41,,0,337.5,,
2/28/2019 13:15,,,,,,,35.31,56.9,0.3,1230.54,,0,0,,
2/28/2019 13:30,,,,,,,35.97,53.12,0.33,1312.19,,0,337.5,,
2/28/2019 13:45,,,,,,,36.42,56.75,0.31,1111.91,,0,22.5,,
2/28/2019 14:00,,,,,,,35.46,54.98,0.31,598.35,,0,45,,
2/28/2019 14:15,,,,,,,34.2,58.86,0.28,1148.59,,0,0,,
2/28/2019 14:30,,,,,,,34.64,59.01,0.27,1056.82,,0,22.5,,
2/28/2019 14:45,,,,,,,35.96,53.88,0.31,1056.89,,0,337.5,,
2/28/2019 15:00,,,,,,,37.4,66.25,0.26,991.92,,0,337.5,,
2/28/2019 15:15,,,,,,,36.98,61.52,0.3,937.11,,0,22.5,,
2/28/2019 15:30,,,,,,,37.06,64.78,0.26,871.58,,0,0,,
2/28/2019 15:45,,,,,,,36.57,66.98,0.24,803.32,,0,0,,
2/28/2019 16:00,,,,,,,36.41,67.93,0.24,728.85,,0,22.5,,
2/28/2019 16:15,,,,,,,37.6,63.94,0.27,658.15,,0,22.5,,
2/28/2019 16:30,,,,,,,37.47,57.01,0.32,579.52,,0.01,22.5,,
2/28/2019 16:45,,,,,,,36.36,58.85,0.3,497.89,,0,337.5,,
2/28/2019 17:00,,,,,,,35.43,55.52,0.31,413.07,,0,22.5,,
2/28/2019 17:15,,,,,,,34.62,57.02,0.29,331.99,,0,22.5,,
2/28/2019 17:30,,,,,,,33.87,46.04,0.35,250.86,,0,0,,
2/28/2019 17:45,,,,,,,32.84,57.18,0.27,99.5,,0,0,,
2/28/2019 18:00,,,,,,,31.44,53.47,0.28,57.26,,0,337.5,,
2/28/2019 18:15,,,,,,,30.1,51.6,0.28,32.83,,0,22.5,,
2/28/2019 18:30,,,,,,,29.17,49.06,0.28,9.61,,0,0,,
2/28/2019 18:45,,,,,,,28.17,49.79,0.26,0.41,,0,0,,
2/28/2019 19:00,,,,,,,27.74,45.88,0.27,0,,0,0,,
2/28/2019 19:15,,,,,,,27.19,47.76,0.26,0,,0,0,,
2/28/2019 19:30,,,,,,,26.61,47.06,0.25,0,,0,22.5,,
2/28/2019 19:45,,,,,,,26.24,43.04,0.27,0,,0,22.5,,
2/28/2019 20:00,,,,,,,26.13,43.81,0.27,0,,0,22.5,,
2/28/2019 20:15,,,,,,,25.61,42.57,0.27,0,,0,22.5,,
2/28/2019 20:30,,,,,,,25.43,43.68,0.26,0,,0,0,,
2/28/2019 20:45,,,,,,,24.83,44.43,0.25,0,,0,0,,
2/28/2019 21:00,,,,,,,24.35,46.04,0.24,0,,0,22.5,,
2/28/2019 21:15,,,,,,,23.79,46.02,0.23,0,,0,22.5,,
2/28/2019 21:30,,,,,,,23.51,45.61,0.23,0,,0,0,,
2/28/2019 21:45,,,,,,,23.29,42.16,0.25,0,,0,22.5,,
2/28/2019 22:00,,,,,,,22.85,46.61,0.22,0,,0,22.5,,
2/28/2019 22:15,,,,,,,22.16,48.65,0.21,0,,0,22.5,,
2/28/2019 22:30,,,,,,,21.6,50.46,0.19,0,,0,22.5,,
2/28/2019 22:45,,,,,,,21.37,50.3,0.19,0,,0,22.5,,
2/28/2019 23:00,,,,,,,20.95,51.62,0.18,0,,0,22.5,,
2/28/2019 23:15,,,,,,,20.53,51.42,0.18,0,,0,0,,
2/28/2019 23:30,,,,,,,20.6,51.25,0.18,0,,0,22.5,,
2/28/2019 23:45,,,,,,,20.55,51.12,0.18,0,,0,22.5,,
3/1/2019 00:00,,,,,,,20.46,51.78,0.18,0,,0,0,,
3/1/2019 00:15,,,,,,,19.65,54.13,0.17,0,,0,22.5,,
3/1/2019 00:30,,,,,,,18.12,59.8,0.14,0,,0,22.5,,
3/1/2019 00:45,,,,,,,18.41,55.4,0.15,0,,0,22.5,,
3/1/2019 01:00,,,,,,,18.33,56.66,0.15,0,,0,22.5,,
3/1/2019 01:15,,,,,,,17.13,59.97,0.13,0,,0,22.5,,
3/1/2019 01:30,,,,,,,16.53,62.45,0.12,0,,0,90,,
3/1/2019 01:45,,,,,,,15.38,65.66,0.1,0,,0,247.5,,
3/1/2019 02:00,,,,,,,15.08,65.52,0.1,0,,0,22.5,,
3/1/2019 02:15,,,,,,,14.69,67.86,0.09,0,,0,0,,
3/1/2019 02:30,,,,,,,14.4,69.47,0.09,0,,0,22.5,,
3/1/2019 02:45,,,,,,,14.06,70.21,0.09,0,,0,22.5,,
3/1/2019 03:00,,,,,,,14.47,68.79,0.09,0,,0,22.5,,
3/1/2019 03:15,,,,,,,14.56,66.1,0.1,0,,0,45,,
3/1/2019 03:30,,,,,,,14.09,68.35,0.09,0,,0,45,,
3/1/2019 03:45,,,,,,,13.61,68.9,0.09,0,,0,22.5,,
3/1/2019 04:00,,,,,,,13.93,68.05,0.09,0,,0,22.5,,
3/1/2019 04:15,,,,,,,13.58,69.22,0.08,0,,0,45,,
3/1/2019 04:30,,,,,,,13.14,70.77,0.08,0,,0,22.5,,
3/1/2019 04:45,,,,,,,13.1,70.49,0.08,0,,0,22.5,,
3/1/2019 05:00,,,,,,,13.12,68.43,0.09,0,,0,22.5,,
3/1/2019 05:15,,,,,,,13.17,67.74,0.09,0,,0,22.5,,
3/1/2019 05:30,,,,,,,12.86,69.39,0.08,0,,0,22.5,,
3/1/2019 05:45,,,,,,,12.47,71.37,0.08,0,,0,22.5,,
3/1/2019 06:00,,,,,,,12.05,73.74,0.07,0,,0,22.5,,
3/1/2019 06:15,,,,,,,12.56,71.81,0.08,0,,0,22.5,,
3/1/2019 06:30,,,,,,,12.57,71.32,0.08,0,,0,22.5,,
3/1/2019 06:45,,,,,,,12.48,71.24,0.08,0,,0,22.5,,
3/1/2019 07:00,,,,,,,12.54,70.65,0.08,0,,0,22.5,,
3/1/2019 07:15,,,,,,,12.9,70.78,0.08,2.92,,0,0,,
3/1/2019 07:30,,,,,,,13.75,69.15,0.08,13.18,,0,22.5,,
3/1/2019 07:45,,,,,,,14.29,68.12,0.09,26.27,,0,0,,
3/1/2019 08:00,,,,,,,14.78,67.3,0.09,62.08,,0,22.5,,
3/1/2019 08:15,,,,,,,15.48,64.56,0.11,63.23,,0,22.5,,
3/1/2019 08:30,,,,,,,16.1,65.14,0.11,112.71,,0,22.5,,
3/1/2019 08:45,,,,,,,16.88,61.02,0.12,146.05,,0,22.5,,
3/1/2019 09:00,,,,,,,17.79,61.96,0.13,170.81,,0,22.5,,
3/1/2019 09:15,,,,,,,18.93,60.84,0.14,226.74,,0,22.5,,
3/1/2019 09:30,,,,,,,20.45,58.75,0.16,334.28,,0,22.5,,
3/1/2019 09:45,,,,,,,21.9,57.1,0.17,336.24,,0,22.5,,
3/1/2019 10:00,,,,,,,23.68,57.19,0.18,432.38,,0,22.5,,
3/1/2019 10:15,,,,,,,25.73,56.6,0.2,721.12,,0,0,,
3/1/2019 10:30,,,,,,,29.82,49.12,0.28,929.58,,0,270,,
3/1/2019 10:45,,,,,,,34.2,47.26,0.35,981.93,,0,112.5,,
3/1/2019 11:00,,,,,,,37.31,49.46,0.38,1037.06,,0,45,,
3/1/2019 11:15,,,,,,,40.04,48.77,0.42,1089.5,,0,180,,
3/1/2019 11:30,,,,,,,41.5,42.63,0.52,1128.09,,0,0,,
3/1/2019 11:45,,,,,,,41.48,32.8,0.59,1158.71,,0,247.5,,
3/1/2019 12:00,,,,,,,40.55,32.09,0.57,1184.36,,0,337.5,,
3/1/2019 12:15,,,,,,,41.53,28.42,0.61,1210.19,,0,225,,
3/1/2019 12:30,,,,,,,42.69,29.9,0.64,1225.26,,0,180,,
3/1/2019 12:45,,,,,,,41.74,29.86,0.61,1231.45,,0,225,,
3/1/2019 13:00,,,,,,,42.33,32.39,0.62,1247.77,,0,225,,
3/1/2019 13:15,,,,,,,41.65,32.27,0.6,1225.8,,0,202.5,,
3/1/2019 13:30,,,,,,,42.59,36.49,0.58,1215.12,,0,22.5,,
3/1/2019 13:45,,,,,,,44.37,32.47,0.67,1199.95,,0,202.5,,
3/1/2019 14:00,,,,,,,44.7,33.16,0.66,1173.33,,0,247.5,,
3/1/2019 14:15,,,,,,,45.16,42.15,0.57,1144.51,,0,180,,
3/1/2019 14:30,,,,,,,46.22,42.99,0.6,1105.54,,0,315,,
3/1/2019 14:45,,,,,,,46.52,34.37,0.69,1060.91,,0,225,,
3/1/2019 15:00,,,,,,,45.38,36.46,0.65,1005.43,,0,225,,
3/1/2019 15:15,,,,,,,44.56,37.22,0.62,947.01,,0,225,,
3/1/2019 15:30,,,,,,,45.12,37.36,0.64,887.58,,0,225,,
3/1/2019 15:45,,,,,,,44.74,37.28,0.62,819.72,,0,180,,
3/1/2019 16:00,,,,,,,44.85,38.43,0.6,741.33,,0,202.5,,
3/1/2019 16:15,,,,,,,44.54,36.42,0.63,694.68,,0,202.5,,
3/1/2019 16:30,,,,,,,44.56,36.56,0.63,588.52,,0,292.5,,
3/1/2019 16:45,,,,,,,44.73,35.87,0.64,531.55,,0,225,,
3/1/2019 17:00,,,,,,,44.51,33.72,0.65,439.58,,0,225,,
3/1/2019 17:15,,,,,,,43.89,35.18,0.63,346.42,,0,202.5,,
3/1/2019 17:30,,,,,,,42.2,37.78,0.57,206.4,,0,202.5,,
3/1/2019 17:45,,,,,,,39.82,49.29,0.42,124.35,,0,135,,
3/1/2019 18:00,,,,,,,37.67,54.47,0.34,62.19,,0,180,,
3/1/2019 18:15,,,,,,,36.46,58.2,0.3,30.83,,0,180,,
3/1/2019 18:30,,,,,,,35.09,60.48,0.28,8.45,,0,157.5,,
3/1/2019 18:45,,,,,,,34.3,62.3,0.25,0.5,,0,180,,
3/1/2019 19:00,,,,,,,33.49,65.37,0.22,0,,0,225,,
3/1/2019 19:15,,,,,,,32.73,68.57,0.2,0,,0,202.5,,
3/1/2019 19:30,,,,,,,32.25,71.04,0.18,0,,0,225,,
3/1/2019 19:45,,,,,,,32.22,72.3,0.17,0,,0,202.5,,
3/1/2019 20:00,,,,,,,32.05,72.37,0.17,0,,0,247.5,,
3/1/2019 20:15,,,,,,,31.64,72.32,0.16,0,,0,225,,
3/1/2019 20:30,,,,,,,31.34,74.14,0.15,0,,0,180,,
3/1/2019 20:45,,,,,,,30.98,74.96,0.15,0,,0,202.5,,
3/1/2019 21:00,,,,,,,30.75,74.63,0.15,0,,0,202.5,,
3/1/2019 21:15,,,,,,,30.72,74.1,0.15,0,,0,225,,
3/1/2019 21:30,,,,,,,30.36,76.33,0.14,0,,0,157.5,,
3/1/2019 21:45,,,,,,,30.04,77.54,0.13,0,,0,135,,
3/1/2019 22:00,,,,,,,29.55,78.58,0.12,0,,0,45,,
3/1/2019 22:15,,,,,,,28.69,81.7,0.1,0,,0,22.5,,
3/1/2019 22:30,,,,,,,28.77,81.84,0.1,0,,0,22.5,,
3/1/2019 22:45,,,,,,,28.82,81.65,0.1,0,,0,0,,
3/1/2019 23:00,,,,,,,28.64,82.97,0.09,0,,0,22.5,,
3/1/2019 23:15,,,,,,,28.58,83.8,0.09,0,,0,45,,
3/1/2019 23:30,,,,,,,28.33,85.43,0.08,0,,0,22.5,,
3/1/2019 23:45,,,,,,,28.24,86.29,0.07,0,,0,45,,
3/2/2019 00:00,,,,,,,28.27,86.66,0.07,0,,0,22.5,,
3/2/2019 00:15,,,,,,,28.41,84.39,0.08,0,,0,22.5,,
3/2/2019 00:30,,,,,,,28.49,86.02,0.07,0,,0,22.5,,
3/2/2019 00:45,,,,,,,28.32,86.26,0.07,0,,0,22.5,,
3/2/2019 01:00,,,,,,,28.31,86.76,0.07,0,,0,0,,
3/2/2019 01:15,,,,,,,28.37,85.24,0.08,0,,0,45,,
3/2/2019 01:30,,,,,,,28.11,87.91,0.07,0,,0,22.5,,
3/2/2019 01:45,,,,,,,28.08,87.7,0.07,0,,0,22.5,,
3/2/2019 02:00,,,,,,,28.2,87.13,0.07,0,,0,22.5,,
3/2/2019 02:15,,,,,,,27.8,88.49,0.06,0,,0,22.5,,
3/2/2019 02:30,,,,,,,27.55,88.09,0.06,0,,0,270,,
3/2/2019 02:45,,,,,,,27.02,90.28,0.05,0,,0,22.5,,
3/2/2019 03:00,,,,,,,26.15,92.05,0.04,0,,0,247.5,,
3/2/2019 03:15,,,,,,,25.83,95.43,0.02,0,,0,22.5,,
3/2/2019 03:30,,,,,,,25.85,94.98,0.03,0,,0,22.5,,
3/2/2019 03:45,,,,,,,25.79,93.68,0.03,0,,0,22.5,,
3/2/2019 04:00,,,,,,,25.46,93.78,0.03,0,,0,22.5,,
3/2/2019 04:15,,,,,,,25.28,95.53,0.02,0,,0,22.5,,
3/2/2019 04:30,,,,,,,25.26,96.19,0.02,0,,0,22.5,,
3/2/2019 04:45,,,,,,,25.71,95.07,0.02,0,,0,22.5,,
3/2/2019 05:00,,,,,,,26.3,92.86,0.04,0,,0,22.5,,
3/2/2019 05:15,,,,,,,26.93,91.52,0.04,0,,0,22.5,,
3/2/2019 05:30,,,,,,,27.34,89.93,0.05,0,,0,22.5,,
3/2/2019 05:45,,,,,,,27.52,88.3,0.06,0,,0,22.5,,
3/2/2019 06:00,,,,,,,27.53,88.45,0.06,0,,0,22.5,,
3/2/2019 06:15,,,,,,,27.71,88.87,0.06,0,,0,45,,
3/2/2019 06:30,,,,,,,27.82,88.76,0.06,0,,0,45,,
3/2/2019 06:45,,,,,,,27.93,88.63,0.06,0,,0,45,,
3/2/2019 07:00,,,,,,,28.11,88.47,0.06,0,,0,22.5,,
3/2/2019 07:15,,,,,,,28.26,88.18,0.06,0.45,,0,22.5,,
3/2/2019 07:30,,,,,,,28.49,88.05,0.06,4,,0,22.5,,
3/2/2019 07:45,,,,,,,28.67,87.5,0.07,9.5,,0,0,,
3/2/2019 08:00,,,,,,,28.9,86.59,0.07,25.13,,0,45,,
3/2/2019 08:15,,,,,,,29.31,85.08,0.08,44.5,,0,45,,
3/2/2019 08:30,,,,,,,29.86,82.92,0.09,65.43,,0,45,,
3/2/2019 08:45,,,,,,,30.31,79.69,0.12,100.71,,0,22.5,,
3/2/2019 09:00,,,,,,,31.02,77.9,0.13,110.53,,0,45,,
3/2/2019 09:15,,,,,,,31.57,76.16,0.14,139.98,,0,22.5,,
3/2/2019 09:30,,,,,,,32.03,74.66,0.15,169.47,,0,67.5,,
3/2/2019 09:45,,,,,,,32.53,73.48,0.16,194.25,,0,22.5,,
3/2/2019 10:00,,,,,,,33.05,72,0.18,212.19,,0,22.5,,
3/2/2019 10:15,,,,,,,33.62,71.28,0.18,229.17,,0,67.5,,
3/2/2019 10:30,,,,,,,34.52,69.63,0.2,245.71,,0,112.5,,
3/2/2019 10:45,,,,,,,34.99,69.14,0.21,260.5,,0.68,45,,
3/2/2019 11:00,,,,,,,35.17,67.82,0.23,271.7,,0,112.5,,
3/2/2019 11:15,,,,,,,35.28,68.27,0.22,287.69,,0,45,,
3/2/2019 11:30,,,,,,,35.59,67.22,0.23,294.1,,0,67.5,,
3/2/2019 11:45,,,,,,,35.52,69.51,0.21,319.28,,0,67.5,,
3/2/2019 12:00,,,,,,,35.47,74.44,0.18,323.75,,0,112.5,,
3/2/2019 12:15,,,,,,,35.14,78.16,0.15,330.79,,0.05,112.5,,
3/2/2019 12:30,,,,,,,34.85,79.91,0.13,350.39,,0.13,90,,
3/2/2019 12:45,,,,,,,34.75,80.69,0.13,358.69,,1.55,90,,
3/2/2019 13:00,,,,,,,34.68,81.69,0.13,396.27,,0,67.5,,
3/2/2019 13:15,,,,,,,34.68,81.92,0.13,364.97,,0,67.5,,
3/2/2019 13:30,,,,,,,34.71,83.45,0.11,354.32,,0,45,,
3/2/2019 13:45,,,,,,,34.29,88.58,0.08,394.07,,0.07,45,,
3/2/2019 14:00,,,,,,,34.43,89.74,0.07,432.5,,0.01,0,,
3/2/2019 14:15,,,,,,,34.66,90.82,0.07,451.18,,0,45,,
3/2/2019 14:30,,,,,,,34.81,91.1,0.06,449.4,,0,22.5,,
